funded_amnt,term,int_rate,sub_grade,addr_state,verification_status,annual_inc,emp_length,delinq_2yrs,inq_last_6mths,revol_util,acc_now_delinq,open_il_6m,open_il_12m,open_il_24m,total_bal_il,all_util,inq_fi,inq_last_12m,delinq_amnt,num_il_tl,total_il_high_credit_limit,Class
12000,term_60,10.75,B4,VA,Not_Verified,52000,emp_ge_10,0,2,43,0,1,0,0,5355,36,0,3,0,7,19068,good
5000,term_36,11.47,B5,NC,Verified,47000,emp_lt_1,1,1,10,0,4,1,1,147731,35,1,11,0,25,167583,good
4300,term_36,12.99,C2,OR,Source_Verified,22000,emp_lt_1,0,0,73.8,0,3,1,1,38480,95,0,0,0,3,39291,good
16000,term_36,9.16,B2,NC,Source_Verified,120000,emp_2,3,0,81.5,0,4,1,2,50469,86,0,1,0,8,70413,good
20000,term_36,7.39,A4,NC,Verified,210000,emp_ge_10,1,0,97,0,3,2,2,39752,97,0,3,0,4,80251,good
6000,term_36,10.75,B4,MI,Source_Verified,80000,emp_3,0,0,68.7,0,6,1,1,24172,78,1,2,0,15,29239,good
5000,term_36,11.47,B5,NY,Source_Verified,63000,emp_ge_10,0,0,6.7,0,1,1,1,2857,22,0,0,0,1,3000,good
28000,term_36,13.99,C4,IL,Verified,88000,emp_ge_10,0,1,61.1,0,2,2,2,12981,65,4,9,0,11,16116,good
10000,term_36,6.99,A3,CA,Not_Verified,70000,emp_ge_10,0,0,19.1,0,2,1,2,48868,61,7,10,0,6,62943,good
25000,term_60,10.75,B4,CA,Verified,135000,emp_5,0,0,34.8,0,4,2,3,41759,54,1,1,0,7,61896,good
24000,term_36,18.25,D3,FL,Verified,65000,emp_ge_10,0,1,73.2,0,2,1,3,45895,76,10,2,0,12,60214,good
8125,term_36,18.99,D4,OH,Verified,37800,emp_6,0,0,46.1,0,2,1,1,11321,40,0,0,0,5,29716,good
15000,term_36,12.99,C2,IL,Source_Verified,35000,emp_ge_10,0,0,67.3,0,2,0,1,17138,86,0,2,0,8,13144,good
34800,term_36,10.78,B4,CA,Verified,150000,emp_1,0,1,95.4,0,0,0,0,0,95,0,1,0,1,0,bad
5000,term_36,9.16,B2,LA,Source_Verified,35000,emp_1,0,0,56.7,0,8,0,1,33104,79,2,0,0,12,39832,good
25000,term_60,11.99,C1,MI,Not_Verified,81000,emp_ge_10,0,2,49,0,10,0,1,122301,86,0,3,0,16,122855,good
35000,term_60,10.75,B4,FL,Source_Verified,275000,emp_ge_10,0,1,0,0,1,0,0,65751,83,1,4,0,5,115000,good
25000,term_60,18.25,D3,HI,Verified,68000,emp_unk,0,0,82.1,0,1,1,1,28432,85,2,1,0,4,32221,good
25200,term_60,14.46,C4,WA,Not_Verified,90000,emp_ge_10,4,0,65.9,0,2,1,1,78591,66,0,1,0,7,98849,good
4000,term_36,10.78,B4,AZ,Source_Verified,90000,emp_9,1,1,93.6,0,2,0,0,126180,83,0,2,0,20,144302,good
17250,term_36,12.99,C2,NY,Not_Verified,65000,emp_ge_10,1,0,80,0,2,0,2,51447,80,0,1,0,6,64670,good
5500,term_36,7.89,A5,MI,Source_Verified,75000,emp_ge_10,0,0,0,0,2,1,3,54931,60,1,1,0,8,65342,good
24000,term_60,17.27,D2,NY,Not_Verified,133000,emp_2,0,0,35.6,0,2,0,0,26543,41,0,1,0,4,66996,good
20000,term_36,5.32,A1,WA,Not_Verified,47000,emp_unk,0,0,0.6,0,2,0,1,19972,13,1,4,0,6,25039,good
25500,term_60,11.48,B5,MA,Not_Verified,51000,emp_4,0,0,27.9,0,1,0,0,18158,37,1,2,0,4,42552,good
19000,term_60,9.75,B3,DC,Source_Verified,110000,emp_ge_10,0,0,88,0,1,1,1,21265,88,0,1,0,3,28353,bad
6000,term_36,11.48,B5,OH,Verified,23000,emp_unk,0,1,42.3,0,0,0,0,0,42,0,2,0,0,0,good
27825,term_60,28.67,G4,GA,Verified,80000,emp_ge_10,0,1,79.6,0,9,2,5,106088,81,3,2,0,21,122789,good
18000,term_60,18.25,D3,WA,Source_Verified,100000,emp_2,0,3,53,0,2,0,1,73431,57,2,4,0,17,76637,good
1675,term_36,15.77,D1,AR,Verified,17840,emp_unk,0,1,47,0,0,0,0,0,47,0,1,0,1,0,good
4200,term_36,10.78,B4,MD,Source_Verified,67000,emp_2,0,0,12,0,1,0,2,43071,12,1,0,0,5,48592,good
24000,term_36,10.78,B4,IL,Source_Verified,62000,emp_3,1,0,53.3,0,0,0,0,0,53,0,3,0,2,0,good
12000,term_36,7.89,A5,OH,Source_Verified,45000,emp_3,0,0,39.9,0,0,0,0,0,40,0,2,0,1,0,good
6000,term_36,16.29,D1,OR,Not_Verified,76800,emp_ge_10,0,2,72.6,0,0,0,0,0,73,0,3,0,2,0,good
15000,term_36,11.47,B5,GA,Source_Verified,50242,emp_1,0,0,75.1,0,3,0,0,47768,82,0,0,0,7,48532,good
11200,term_60,19.99,E1,FL,Verified,42000,emp_6,0,0,63.2,0,0,0,0,0,63,0,1,0,0,0,good
22400,term_36,11.99,C1,NV,Verified,32000,emp_ge_10,0,1,41.1,0,1,0,0,12648,46,2,2,0,2,23909,good
10000,term_36,8.39,B1,PA,Source_Verified,50000,emp_lt_1,3,0,25.1,1,1,0,0,9966,30,0,4,65,35,24146,good
15000,term_36,6.97,A3,FL,Not_Verified,60000,emp_unk,0,0,61.3,0,1,0,1,43254,61,0,0,0,13,51381,good
21000,term_36,8.39,B1,IL,Not_Verified,118000,emp_ge_10,1,0,67.8,0,2,0,0,9002,50,0,0,0,6,43045,good
20000,term_36,12.88,C2,IN,Verified,50000,emp_ge_10,2,1,93.9,0,2,0,0,12386,59,0,2,0,6,38928,good
9350,term_36,14.46,C4,OR,Not_Verified,40000,emp_ge_10,0,0,39.6,0,1,0,1,11178,46,0,0,0,3,20000,good
12000,term_36,13.44,C3,MS,Source_Verified,42757,emp_ge_10,0,0,96.1,0,2,0,3,5649,76,0,0,0,19,10381,good
5000,term_36,5.32,A1,MD,Verified,48000,emp_unk,0,0,19.2,0,1,0,0,2870,20,0,0,0,2,11847,good
5600,term_36,8.49,B1,CA,Not_Verified,106000,emp_6,0,0,43.2,0,1,1,1,6495,60,0,0,0,2,7800,good
24000,term_36,5.32,A1,NC,Source_Verified,67160,emp_ge_10,0,0,66,0,2,0,1,34973,69,0,0,0,7,61450,good
18375,term_36,11.99,C1,CA,Verified,103000,emp_3,0,0,69.6,0,10,1,4,152040,91,4,5,0,15,171853,good
21000,term_60,23.13,F1,WV,Verified,119000,emp_2,0,1,82,0,3,2,4,94215,79,5,3,0,17,105797,good
6000,term_36,14.46,C4,MN,Source_Verified,20000,emp_4,2,0,50.1,0,17,0,1,70619,88,1,2,0,22,79167,good
8000,term_36,9.16,B2,MD,Not_Verified,42000,emp_9,0,0,34.2,0,1,1,2,10617,52,3,3,0,2,12581,good
24000,term_60,12.88,C2,NC,Not_Verified,69000,emp_ge_10,0,1,81.4,0,11,2,7,66902,92,1,1,0,16,70829,good
6000,term_36,10.78,B4,CT,Source_Verified,33000,emp_3,0,1,22.1,0,1,0,0,13165,46,0,1,0,2,21733,good
12000,term_36,10.75,B4,GA,Source_Verified,60000,emp_4,1,0,97.7,0,0,0,0,0,98,1,2,0,9,0,good
12000,term_60,9.16,B2,CA,Not_Verified,75000,emp_1,1,0,58.9,0,3,0,0,37142,58,1,1,0,7,58287,good
8000,term_36,9.8,B3,MN,Not_Verified,65000,emp_ge_10,0,1,67.2,0,4,2,4,34867,77,0,1,0,17,42809,bad
3000,term_36,16.29,D1,FL,Source_Verified,19000,emp_2,0,2,20.8,0,1,0,0,4202,32,0,3,0,1,7700,good
12600,term_36,19.89,E3,MA,Verified,35000,emp_ge_10,0,0,45,0,1,1,1,12149,60,1,3,0,3,17549,good
6000,term_36,9.75,B3,NY,Not_Verified,20000,emp_4,0,1,19.9,0,0,1,1,0,19,0,1,0,1,0,good
12000,term_60,18.49,D5,NY,Source_Verified,75000,emp_ge_10,0,0,54.9,0,1,1,1,30150,73,1,2,0,4,32123,bad
5750,term_36,12.99,C2,FL,Verified,16000,emp_ge_10,0,1,12,0,0,0,0,0,12,0,2,0,4,0,good
12000,term_36,6.49,A2,CT,Not_Verified,49000,emp_ge_10,0,1,12.6,0,1,0,0,8988,19,0,1,0,1,12693,good
10800,term_36,13.44,C3,OR,Source_Verified,88000,emp_1,2,0,73.5,0,10,1,3,138884,84,1,2,0,28,164915,good
16000,term_60,15.31,C5,MI,Not_Verified,55000,emp_9,0,0,42.7,0,2,0,2,10973,51,4,0,0,13,16400,good
22500,term_60,12.99,C2,NJ,Not_Verified,78000,emp_4,1,1,24.4,0,1,0,2,22551,39,0,1,0,10,26460,good
24375,term_60,20.75,E2,WV,Verified,55400,emp_5,0,1,78.1,0,2,0,0,11758,65,3,4,0,5,25325,good
10275,term_36,21.97,E4,TX,Verified,51200,emp_ge_10,0,0,52.1,0,3,2,4,57216,74,2,2,0,6,71689,good
15000,term_36,9.75,B3,AR,Not_Verified,48900,emp_ge_10,0,0,37.3,0,2,0,2,48892,51,3,6,0,5,62563,good
11000,term_60,20.5,E4,NY,Source_Verified,40000,emp_lt_1,0,2,63.7,0,0,0,0,0,64,1,4,0,3,0,good
8000,term_36,11.99,C1,OK,Source_Verified,50000,emp_lt_1,1,0,46.9,0,2,0,1,17287,86,0,4,0,13,18157,good
30000,term_36,24.99,F3,CA,Verified,116000,emp_4,0,3,60.8,0,3,2,2,63918,78,0,3,0,4,70972,good
9600,term_36,15.31,C5,WI,Source_Verified,52500,emp_ge_10,0,1,35.3,0,6,3,5,35467,62,1,2,0,9,43801,good
10225,term_36,15.41,D1,PA,Verified,40000,emp_lt_1,0,2,40.9,0,2,1,2,42765,69,2,9,0,8,51254,good
14000,term_36,11.99,C1,MA,Source_Verified,33000,emp_lt_1,0,0,70.1,0,0,0,0,0,70,0,2,0,2,0,good
11875,term_36,16.29,D1,MA,Source_Verified,90000,emp_ge_10,0,1,27.5,0,0,0,0,0,28,2,5,0,0,0,bad
8400,term_36,6.97,A3,TN,Not_Verified,120000,emp_ge_10,0,2,46.2,0,7,1,4,113609,58,0,6,0,20,167899,good
39600,term_36,5.32,A1,RI,Verified,130000,emp_unk,0,0,23.3,0,3,1,1,30319,45,1,2,0,4,59002,good
20000,term_60,11.99,C1,FL,Verified,53000,emp_7,0,0,50.9,0,3,1,2,50442,50,1,0,0,8,74780,good
10000,term_36,10.75,B4,CA,Source_Verified,58000,emp_ge_10,0,0,83.6,0,0,0,0,0,84,0,4,0,1,0,good
7000,term_36,9.75,B3,CA,Source_Verified,112000,emp_9,0,0,65.2,0,3,1,3,43884,70,2,2,0,6,60896,good
20000,term_36,11.47,B5,IL,Source_Verified,150000,emp_3,0,1,77.1,0,2,0,1,24775,60,0,6,0,2,50517,good
15475,term_36,17.27,D2,GA,Verified,43000,emp_unk,0,1,52.9,0,0,0,0,0,53,1,3,0,3,0,good
27450,term_60,14.46,C4,MO,Not_Verified,57200,emp_ge_10,0,0,53.7,0,3,0,0,20046,54,1,1,0,11,37537,good
8850,term_36,18.25,D3,CA,Not_Verified,95000,emp_9,0,2,37.8,0,1,1,1,11309,78,3,9,0,2,11755,good
10000,term_36,13.44,C3,NC,Source_Verified,120000,emp_ge_10,0,1,77.8,0,4,0,3,55873,84,2,6,0,17,63683,bad
6750,term_36,15.31,C5,PA,Not_Verified,125000,emp_6,0,0,31.3,0,2,4,8,50454,42,11,13,0,20,66164,good
32000,term_60,14.46,C4,NY,Verified,110000,emp_8,0,3,99,0,1,1,1,9805,99,0,1,0,19,10663,good
24000,term_36,16.59,D2,MI,Verified,68000,emp_ge_10,0,1,28.9,0,2,0,2,10788,54,1,3,0,12,16842,good
10000,term_36,5.32,A1,CA,Not_Verified,35000,emp_4,0,0,14.4,0,1,0,0,14701,27,0,1,0,1,27565,good
8000,term_36,9.75,B3,TX,Source_Verified,40000,emp_2,0,0,80.3,0,1,0,1,29905,80,0,3,0,1,36319,good
10000,term_36,13.99,C4,WA,Not_Verified,107000,emp_7,0,3,34.3,0,3,4,5,17025,61,1,4,0,11,20078,bad
35000,term_36,14.46,C4,PA,Verified,81000,emp_ge_10,0,0,84.3,0,7,1,3,138916,89,2,1,0,19,146399,good
21000,term_36,11.47,B5,OH,Source_Verified,80000,emp_1,0,1,67.8,0,1,0,0,4278,53,0,2,0,5,28149,good
4500,term_36,9.75,B3,CA,Verified,55200,emp_ge_10,0,0,100.3,0,1,0,0,14070,65,0,0,0,3,26138,good
20000,term_60,12.99,C2,OH,Not_Verified,115000,emp_lt_1,0,0,70,0,2,0,0,23617,60,1,3,0,6,44169,good
34500,term_36,21.97,E4,OH,Source_Verified,75000,emp_ge_10,1,2,41.1,0,1,0,1,26803,41,0,4,0,6,39888,good
24000,term_36,8.39,B1,CA,Source_Verified,93000,emp_9,0,2,41.8,0,5,2,6,34197,61,1,7,0,13,47123,good
5000,term_36,13.67,C3,WA,Source_Verified,36000,emp_7,0,0,71.8,0,2,0,2,31638,77,0,0,0,8,40121,good
4000,term_36,10.75,B4,CA,Source_Verified,54000,emp_ge_10,0,0,53.2,0,1,0,0,11099,53,0,0,0,6,20934,good
25600,term_60,14.46,C4,NC,Not_Verified,57000,emp_ge_10,0,0,90.5,0,2,1,1,33729,83,1,1,0,7,43506,good
7500,term_36,7.89,A5,MI,Not_Verified,24000,emp_ge_10,0,0,38.7,0,2,1,1,2360,35,0,1,0,6,10700,good
6000,term_36,5.32,A1,CA,Not_Verified,65000,emp_4,1,0,13.9,0,1,0,0,1223,15,0,0,0,3,7000,good
20000,term_36,10.75,B4,OK,Source_Verified,60000,emp_ge_10,0,0,46.6,0,2,0,1,14731,46,0,0,0,2,32899,good
21725,term_36,9.75,B3,VA,Verified,90000,emp_ge_10,0,0,42.8,0,2,0,1,29945,47,0,0,0,9,56000,good
26675,term_60,19.99,E1,OH,Verified,58000,emp_ge_10,0,0,96.4,0,1,0,0,8798,78,0,2,0,4,17756,good
35000,term_36,9.8,B3,MO,Source_Verified,95000,emp_4,0,2,0.4,0,1,0,0,19060,24,2,3,0,2,31375,good
7000,term_36,16.29,D1,TN,Verified,110000,emp_5,0,2,49.3,0,10,2,6,130390,73,0,5,0,19,168478,good
5000,term_36,11.47,B5,NY,Verified,69443,emp_ge_10,0,0,65.1,0,2,0,1,6557,53,0,0,0,2,18600,good
8000,term_36,14.46,C4,IL,Verified,50000,emp_2,3,3,64,0,5,2,4,35097,64,4,5,0,12,43384,good
20000,term_60,15.31,C5,WA,Not_Verified,75000,emp_3,2,0,23,0,1,0,0,9035,37,1,1,0,6,16036,good
30000,term_60,7.39,A4,OH,Source_Verified,142000,emp_ge_10,0,0,5.5,0,4,1,2,87512,27,0,0,0,14,120323,good
10000,term_36,10.75,B4,GA,Verified,37223,emp_lt_1,0,0,46.8,0,9,0,1,47702,83,0,0,0,15,48519,good
21000,term_36,11.99,C1,MI,Not_Verified,104000,emp_lt_1,0,0,57.7,0,2,1,2,32003,75,1,3,0,4,36654,good
12000,term_60,9.75,B3,CA,Not_Verified,50000,emp_ge_10,0,0,32.2,0,2,1,1,15866,53,0,0,0,6,24055,good
20000,term_36,5.32,A1,TX,Source_Verified,110000,emp_ge_10,0,1,29.1,0,3,1,1,23835,43,0,1,0,11,36849,good
14000,term_60,10.78,B4,WV,Not_Verified,40000,emp_lt_1,0,0,42.4,0,2,0,2,3465,35,0,0,0,9,16837,good
2200,term_36,12.99,C2,PA,Source_Verified,34320,emp_4,0,0,30.4,0,8,1,4,52693,71,1,11,0,18,69500,good
15000,term_36,7.39,A4,WA,Source_Verified,52000,emp_8,0,0,93.4,0,0,0,0,0,93,0,0,0,1,0,good
11000,term_36,10.75,B4,PA,Source_Verified,72000,emp_ge_10,1,1,38.4,0,4,2,3,35652,64,3,9,0,16,41199,good
10000,term_36,10.75,B4,CA,Source_Verified,48000,emp_lt_1,0,0,60.5,0,5,1,1,24678,70,0,0,0,6,31720,good
25000,term_60,10.75,B4,TX,Not_Verified,75000,emp_ge_10,0,0,79.8,0,3,0,1,28476,62,0,2,0,7,49392,good
35000,term_60,21.18,E3,CA,Source_Verified,115840,emp_3,2,0,48.9,1,2,2,2,71032,63,1,1,46,5,79506,good
15000,term_36,6.97,A3,CA,Source_Verified,200000,emp_9,1,1,47.7,0,2,3,4,16637,50,2,1,0,6,29238,good
8000,term_36,7.49,A4,KY,Source_Verified,98000,emp_ge_10,0,0,56.6,0,5,1,5,36701,73,2,2,0,9,47750,good
9225,term_36,17.97,D4,NY,Not_Verified,62000,emp_ge_10,0,1,91,0,4,1,3,48273,91,0,2,0,14,59400,good
17800,term_60,26.06,F5,OH,Verified,54000,emp_ge_10,0,0,42.2,0,1,0,1,28775,42,6,6,0,5,35152,good
6000,term_36,6.97,A3,IL,Source_Verified,65200,emp_ge_10,0,1,54.3,0,1,1,3,4168,58,0,2,0,8,5200,good
1500,term_36,8.39,B1,MN,Not_Verified,50000,emp_6,0,0,49.3,0,2,0,2,7836,50,0,0,0,8,15764,good
9600,term_36,7.39,A4,CA,Source_Verified,77000,emp_8,0,0,30.6,0,4,1,3,49663,62,7,5,0,16,63185,good
25000,term_60,12.99,C2,TX,Not_Verified,115000,emp_ge_10,6,0,67,0,1,0,0,16791,63,0,0,0,3,28861,good
10000,term_36,16.29,D1,MA,Not_Verified,35000,emp_3,0,0,56.2,0,5,2,4,11248,77,0,0,0,6,11548,good
18700,term_60,22.45,E5,KS,Verified,55000,emp_ge_10,0,1,53.3,0,3,1,1,34557,62,0,3,0,9,52774,good
30000,term_60,14.85,C5,CA,Verified,145000,emp_lt_1,1,2,20,0,3,0,1,25984,30,5,6,0,5,68257,good
5050,term_36,9.16,B2,GA,Source_Verified,45000,emp_2,0,0,53.6,0,5,2,2,52974,79,0,0,0,17,60219,bad
5975,term_36,11.47,B5,OH,Source_Verified,24793.08,emp_unk,0,0,75.9,0,0,0,0,0,76,0,0,0,4,0,good
28000,term_60,10.78,B4,CA,Not_Verified,95000,emp_2,1,0,43.6,0,18,1,3,113388,70,0,0,0,35,125578,good
9600,term_36,10.75,B4,WA,Source_Verified,55000,emp_8,0,0,76.7,0,4,1,3,45162,70,4,5,0,11,62517,good
2375,term_36,17.27,D2,FL,Source_Verified,32000,emp_4,0,0,23.1,0,3,1,2,20160,52,1,0,0,6,31969,good
20000,term_36,15.31,C5,NC,Source_Verified,148000,emp_1,5,1,28.6,0,19,1,1,216226,99,2,6,0,22,225293,good
10000,term_36,12.99,C2,AZ,Verified,140000,emp_unk,0,0,73,0,3,2,3,44470,85,0,1,0,11,48534,good
15000,term_60,14.46,C4,AL,Source_Verified,30000,emp_2,0,0,34.2,0,1,0,0,2778,35,0,0,0,1,7663,good
4900,term_36,11.47,B5,SC,Source_Verified,45000,emp_4,2,0,10,0,3,0,0,20591,54,0,0,0,4,35117,good
21000,term_60,15.31,C5,IN,Not_Verified,110000,emp_8,1,1,63.3,0,6,0,0,44188,80,2,7,0,10,52111,good
7000,term_36,5.32,A1,NC,Not_Verified,77500,emp_2,0,1,27.7,0,4,1,3,73876,59,2,1,0,8,97954,good
25000,term_60,10.75,B4,CO,Source_Verified,104000,emp_ge_10,0,1,66.8,0,4,0,3,51861,65,1,1,0,8,80775,good
25000,term_36,7.39,A4,NJ,Verified,400000,emp_8,1,0,0,0,2,0,1,23220,41,1,0,0,12,56243,good
18000,term_36,7.39,A4,IL,Verified,106000,emp_4,1,2,39,0,4,1,2,97011,39,0,3,0,9,109912,good
30000,term_60,18.99,D4,PA,Source_Verified,68000,emp_ge_10,0,0,36.1,0,3,3,4,36604,56,1,3,0,7,44780,good
33000,term_36,14.46,C4,MI,Source_Verified,66000,emp_lt_1,1,0,71.9,0,2,0,0,96410,52,1,0,0,7,123589,good
10000,term_36,9.16,B2,MO,Source_Verified,85000,emp_ge_10,0,0,57,0,3,0,1,32352,55,0,0,0,8,59329,good
20000,term_36,7.89,A5,MA,Not_Verified,173687,emp_ge_10,0,1,89,0,5,1,2,89393,89,0,2,0,8,136754,good
8000,term_36,11.99,C1,RI,Source_Verified,32000,emp_ge_10,0,0,55.6,0,1,1,1,12880,68,1,2,0,2,15429,good
6400,term_36,11.47,B5,CA,Source_Verified,60000,emp_4,0,1,32.1,0,1,0,1,12629,49,1,7,0,2,18709,good
25000,term_60,13.67,C3,CA,Not_Verified,51000,emp_unk,0,0,46.9,0,2,0,4,32172,64,0,1,0,5,40138,good
28800,term_36,7.89,A5,NJ,Source_Verified,60000,emp_7,0,1,17.5,0,1,0,0,1362,18,0,3,0,7,5055,good
17000,term_60,12.99,C2,FL,Not_Verified,65000,emp_6,0,0,74.2,0,3,0,0,16224,74,0,0,0,11,22152,good
32500,term_60,17.27,D3,AK,Verified,88000,emp_6,0,0,99.4,0,2,0,1,50066,82,1,1,0,5,66543,good
8000,term_36,7.91,A5,MI,Source_Verified,120000,emp_5,1,1,30.4,0,5,3,4,24293,39,3,5,0,19,46748,good
28000,term_60,7.89,A5,MO,Not_Verified,155000,emp_9,0,1,4,0,7,6,7,239148,64,2,5,0,41,263846,good
15000,term_36,19.99,E1,CA,Verified,59675,emp_7,0,2,78.5,0,3,0,3,82822,72,0,3,0,7,108565,good
10000,term_60,12.99,C2,CA,Source_Verified,38000,emp_9,0,0,54.7,0,0,0,0,0,55,0,1,0,6,0,good
8000,term_36,15.31,C5,NC,Source_Verified,76000,emp_5,0,1,64.8,0,3,0,1,42242,72,0,2,0,6,57252,good
6500,term_36,8.39,B1,PA,Not_Verified,43000,emp_7,0,0,41.7,0,1,1,3,9900,42,4,6,0,9,23750,good
20000,term_36,9.75,B3,TX,Verified,48000,emp_4,0,0,24.8,0,2,1,2,51456,32,0,3,0,17,62349,good
32000,term_36,9.16,B2,MA,Verified,95000,emp_9,0,0,49.5,0,3,0,2,36653,56,0,0,0,6,62537,good
21000,term_60,19.89,E3,CA,Verified,75000,emp_ge_10,0,0,87,0,1,0,1,9128,79,1,3,0,4,15609,good
24000,term_60,12.99,C2,AK,Not_Verified,93000,emp_ge_10,0,0,75.2,0,3,0,1,67889,64,0,0,0,8,84107,good
10000,term_36,8.39,B1,PA,Not_Verified,60000,emp_4,0,0,39.2,0,2,0,0,3580,37,0,2,0,7,11734,good
12000,term_36,7.39,A4,KS,Source_Verified,68000,emp_3,0,0,36.7,0,9,0,2,44517,70,0,0,0,20,43000,good
12000,term_60,12.99,C2,MA,Not_Verified,110000,emp_ge_10,0,0,15.6,0,1,1,1,5253,26,2,7,0,7,6306,good
15000,term_36,14.46,C4,NY,Not_Verified,40000,emp_ge_10,0,1,55,0,0,0,0,0,55,0,1,0,0,0,good
12000,term_36,14.46,C4,CA,Source_Verified,50000,emp_1,0,1,32.7,0,0,0,0,0,33,0,2,0,0,0,good
10000,term_36,5.32,A1,IL,Not_Verified,170000,emp_ge_10,0,0,57.9,0,4,1,1,98936,56,0,0,0,8,147358,good
25000,term_36,11.47,B5,CA,Not_Verified,146000,emp_5,0,1,42,0,2,0,2,22250,47,1,2,0,4,38131,good
10725,term_36,23.13,F1,AZ,Not_Verified,85000,emp_ge_10,0,0,79.6,0,3,0,2,60731,78,1,0,0,5,79088,good
14075,term_60,20.5,E4,NY,Source_Verified,32000,emp_ge_10,0,1,55.2,0,4,0,0,65821,93,0,1,0,5,61500,bad
8000,term_36,8.39,B1,CA,Verified,65000,emp_ge_10,0,0,62.8,0,2,0,0,30561,77,0,0,0,4,36734,good
15000,term_36,15.31,C5,OH,Not_Verified,56800,emp_5,0,0,28.4,0,3,2,3,22237,60,1,1,0,4,29861,bad
29275,term_36,5.32,A1,FL,Verified,300000,emp_lt_1,0,1,3.7,0,14,1,3,337008,81,3,4,0,21,304408,good
24000,term_60,14.46,C4,GA,Source_Verified,200000,emp_lt_1,0,1,65.1,0,3,1,3,94428,48,2,7,0,12,124929,bad
16000,term_60,15.31,C5,NY,Verified,120000,emp_ge_10,2,1,79.5,0,4,0,2,22056,55,0,1,0,10,49227,good
10000,term_36,6.99,A3,CA,Not_Verified,51000,emp_ge_10,0,0,32.9,0,0,0,0,0,33,0,0,0,1,0,good
20000,term_60,10.75,B4,CA,Verified,50000,emp_lt_1,0,0,42,0,6,0,0,34143,42,0,0,0,6,29625,good
11000,term_60,12.88,C2,NH,Source_Verified,60000,emp_6,0,0,92.5,0,1,1,1,6799,85,2,4,0,2,9414,good
40000,term_60,9.16,B2,IL,Verified,135000,emp_ge_10,0,0,72.9,0,2,0,0,24485,68,0,1,0,7,40525,good
6875,term_36,9.16,B2,PA,Not_Verified,30000,emp_6,0,2,13.1,0,2,0,1,5549,24,0,2,0,2,14425,good
28300,term_60,13.67,C3,MN,Verified,59000,emp_unk,0,0,96.9,0,2,0,1,20783,74,0,0,0,5,40109,good
21000,term_36,6.97,A3,OH,Source_Verified,52000,emp_9,0,0,30.9,0,2,1,2,9925,40,0,0,0,13,19258,good
24000,term_60,13.67,C3,TX,Verified,125000,emp_ge_10,0,3,37,0,3,2,3,103611,37,2,5,0,11,115351,good
9000,term_36,6.49,A2,CA,Not_Verified,58000,emp_lt_1,0,0,15,0,3,0,2,315826,47,3,0,0,41,315158,good
35000,term_36,18.25,D3,IN,Source_Verified,76000,emp_3,0,1,32.8,0,2,1,4,35631,61,2,1,0,7,41554,good
35000,term_36,18.25,D3,NY,Verified,92400,emp_5,0,0,47.3,0,1,0,1,28137,47,4,2,0,1,36298,bad
20000,term_60,11.99,C1,TX,Not_Verified,85000,emp_lt_1,0,0,56.1,0,2,0,1,23277,64,2,0,0,6,32366,good
24000,term_36,9.16,B2,UT,Verified,88000,emp_ge_10,0,1,98.6,0,1,0,1,4439,76,0,2,0,4,11415,good
11775,term_36,13.18,C3,IL,Verified,31000,emp_unk,0,0,74.1,0,1,0,1,9211,75,0,0,0,4,12170,good
28000,term_60,12.99,C2,MD,Source_Verified,112000,emp_8,0,0,62.9,0,3,0,1,72101,79,0,0,0,13,85042,good
7000,term_36,9.8,B3,GA,Source_Verified,69000,emp_7,1,0,91.1,0,0,0,0,0,91,0,0,0,2,0,good
5000,term_36,8.39,B1,GA,Not_Verified,40000,emp_5,0,0,23.1,0,0,0,0,0,23,0,0,0,0,0,good
5000,term_36,8.49,B1,FL,Not_Verified,52000,emp_ge_10,0,0,29.4,0,2,1,2,13321,43,0,0,0,7,16500,good
6400,term_36,9.16,B2,NC,Not_Verified,110000,emp_7,0,2,22.5,0,1,0,1,5060,28,3,4,0,11,11392,good
25000,term_36,6.97,A3,TX,Source_Verified,114900,emp_ge_10,0,0,49.2,0,1,0,0,15557,50,0,0,0,4,29473,bad
3600,term_36,6.49,A2,NC,Source_Verified,30000,emp_5,0,0,8.1,0,2,0,0,20168,44,0,1,0,7,36065,good
21000,term_36,11.47,B5,TX,Not_Verified,139962,emp_ge_10,0,0,43.8,0,1,1,1,24538,56,0,0,0,5,25000,good
10000,term_36,11.99,C1,NY,Verified,77500,emp_7,0,1,76.7,0,4,2,2,74422,72,0,2,0,6,83103,good
35000,term_60,22.45,E5,FL,Source_Verified,120000,emp_7,0,1,40.2,0,2,0,1,36655,59,1,7,0,13,45936,good
30000,term_60,18.25,D3,AZ,Source_Verified,85000,emp_ge_10,0,2,45.2,0,1,0,1,12154,43,1,5,0,8,32259,good
9000,term_36,11.99,C1,FL,Source_Verified,30000,emp_3,0,0,35.3,0,3,0,1,163986,31,0,0,0,6,91158,good
25000,term_60,7.89,A5,FL,Not_Verified,88000,emp_ge_10,0,0,38.3,0,2,0,1,28833,49,0,0,0,5,45611,good
18000,term_36,11.48,B5,TX,Verified,105000,emp_ge_10,0,0,83.7,0,1,0,0,8222,75,0,0,0,4,13303,good
17525,term_60,18.49,D5,NJ,Not_Verified,50000,emp_9,0,0,69.1,0,5,0,0,42757,77,3,4,0,9,52495,good
