Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
Germany,58064.5161290323,2,0,1,10000,Not remote,9,1,0,1,1,0,1,0,0,0,0,0,0,0
India,6000,6,0,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,32258.064516129,1,1,0,20,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
India,44046.3955366319,4,1,1,1000,Not remote,8,1,0,1,0,0,0,0,0,0,1,0,0,0
United States,100000,4,0,1,100,Not remote,9,0,1,0,1,0,0,0,0,0,0,0,0,1
Canada,37878.7878787879,4,0,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,147000,18,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,42500,6,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,1,1
United States,120000,8,1,1,1000,Not remote,10,0,0,0,1,0,1,0,0,0,1,0,0,1
United States,60000,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,50000,9,0,1,10,Not remote,3,1,1,1,0,0,0,0,0,0,0,0,1,1
United Kingdom,56250,5,1,1,1,Remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,78000,4,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,65000,18,0,1,1,Remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1
Canada,47348.4848484848,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
Canada,39393.9393939394,9,1,0,1,Not remote,10,0,1,0,0,1,0,0,0,0,0,0,0,1
United States,61000,4,0,1,500,Not remote,5,0,1,0,0,0,0,0,0,0,1,0,1,1
United States,76505,4,0,1,5000,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,71250,17,1,1,100,Not remote,6,0,0,1,0,1,0,0,0,0,0,0,0,1
United States,90000,8,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,3303.47966524739,3,1,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
India,2202.3197768316,1,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,23437.5,2,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,9,0,0,10,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,0
United States,130000,6,1,1,1000,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,85000,2,0,1,20,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,90000,4,1,1,10,Not remote,8,0,0,1,0,0,0,1,1,0,0,0,0,1
United States,60500,1,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000,5,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,30000,4,0,1,10,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
Canada,34090.9090909091,1,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000,11,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,124000,20,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,92000,6,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,145600,6,1,1,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,8809.27910732638,3,0,0,20,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,1,1
Germany,29540.8602150538,1,0,0,1000,Not remote,3,0,0,1,1,0,0,0,0,0,0,0,0,0
India,4316.54676258993,3,0,1,10,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,69892.4731182796,5,1,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,56250,4,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,33750,2,0,1,1,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
India,16150.3450300984,4,1,1,100,Not remote,4,0,0,0,0,0,1,0,0,0,1,0,0,1
United States,132392,20,0,1,100,Not remote,9,1,1,1,0,0,0,0,0,0,0,0,0,0
Germany,86021.5053763441,10,1,1,10000,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,85000,7,0,1,100,Not remote,8,1,0,1,0,0,1,0,0,0,0,0,0,1
Canada,35606.0606060606,1,0,1,20,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53030.303030303,2,0,0,100,Not remote,7,1,1,1,1,0,1,0,0,0,0,0,1,1
Canada,26515.1515151515,1,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.5454545455,9,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,90000,1,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,38709.6774193548,1,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,13213.9186609896,5,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,120000,6,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,77000,1,1,0,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,52500,6,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,1,1
United States,62500,4,1,1,100,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,105000,9,1,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,59139.7849462366,3,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,50300,2,0,0,10000,Not remote,8,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,91000,10,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000,20,1,1,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
India,27896.0505065335,7,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,76000,5,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,62000,1,0,1,20,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,51192,7,0,1,5000,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,74000,9,0,0,5000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,110000,5,1,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,63133.1669358391,11,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,3523.71164293055,1,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,0
Germany,58064.5161290323,6,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,1,1
Germany,69892.4731182796,3,1,1,1000,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,1,0
United States,120000,20,0,0,10,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,0
Germany,40860.2150537634,8,0,1,100,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,70000,4,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,16,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,140000,15,0,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,126000,3,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,10277.4922918808,1,0,1,1000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,76344.0860215054,18,1,1,20,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,1
India,5872.85273821759,18,0,1,1000,Not remote,9,0,0,1,0,1,0,0,0,0,0,0,1,0
United States,80000,16,1,1,20,Remote,8,0,1,0,0,0,0,0,0,0,1,0,1,1
India,2202.3197768316,1,1,1,20,Remote,10,0,1,1,0,0,0,0,0,0,1,0,0,1
United States,60000,10,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,20,0,0,500,Not remote,10,0,1,1,0,1,0,0,0,0,0,0,1,1
Canada,45454.5454545455,5,0,1,20,Not remote,6,0,0,0,0,0,0,0,1,0,1,0,0,0
United States,125000,4,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,105000,3,1,1,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,2642.78373219792,1,0,0,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,8075.17251504918,4,1,1,100,Not remote,6,0,0,1,1,1,0,0,0,0,0,0,0,1
India,8456.90794303333,4,0,1,100,Not remote,10,1,0,1,0,0,0,0,0,0,0,0,0,0
India,1174.57054764352,1,0,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
India,17618.5582146528,1,1,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
India,5733.05464317707,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
India,25000,7,1,1,20,Remote,7,0,1,0,0,0,0,0,0,0,1,0,0,1
Germany,43010.752688172,3,1,1,10,Not remote,5,0,0,0,0,1,1,0,0,0,0,0,1,0
United States,65000,3,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,42500,9,0,0,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,82000,9,1,0,10000,Not remote,10,1,1,0,1,0,0,0,1,0,0,0,0,1
United States,85000,3,0,0,10000,Not remote,10,1,0,0,0,0,0,0,0,1,0,0,0,1
Germany,45161.2903225806,3,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,26250,1,0,1,1000,Not remote,7,1,1,0,1,0,0,0,0,0,0,0,0,0
United States,90000,5,1,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,115000,2,1,0,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,8075.17251504918,4,0,0,10000,Not remote,3,0,1,0,0,0,0,0,0,0,0,0,0,0
India,3171.3404786375,1,0,1,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,1,0,0,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
India,7341.06592277199,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,43750,3,0,0,10,Not remote,8,0,1,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,38750,2,0,1,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,46506.4516129032,6,1,0,10000,Not remote,7,1,0,0,0,1,0,1,0,0,0,0,1,0
United States,60000,2,0,0,10,Not remote,9,1,0,0,1,0,0,0,0,1,0,0,0,0
United Kingdom,81250,17,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000,20,0,1,10000,Not remote,7,0,0,0,0,0,1,0,0,0,1,0,0,1
United States,70000,4,1,1,100,Remote,6,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,90000,2,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,100000,9,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,59450,1,0,0,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,136000,5,1,0,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,84000,4,0,1,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,65717,8,1,1,10000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,1
United States,72000,4,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,130000,16,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,37500,4,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,17,0,0,20,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,77419.3548387097,10,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,57000,20,0,0,100,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,40860.2150537634,1,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,1,0,0,0,0
United Kingdom,45000,3,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,42000,6,1,1,1,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,134000,11,0,1,500,Not remote,10,0,0,1,0,0,1,0,0,0,0,0,0,1
Canada,106060.606060606,20,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,92500,4,1,1,1,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,51000,4,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,63000,2,1,1,10000,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,117000,20,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,62000,6,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,69696.9696969697,19,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,70000,1,0,0,20,Not remote,8,1,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,131250,20,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,1,0,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,66000,4,0,0,1000,Not remote,4,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,80000,20,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,110000,6,0,1,20,Not remote,10,0,1,1,1,0,0,0,0,0,1,0,0,1
United States,83000,6,0,1,100,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,1
United Kingdom,93750,17,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,30000,1,1,1,10,Not remote,6,0,0,0,1,1,1,0,0,0,0,0,0,0
United States,124000,19,1,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,75000,18,0,0,20,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,75000,5,1,0,500,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,91000,7,1,1,1,Not remote,8,1,1,0,0,1,0,0,0,0,0,1,1,1
United States,96750,8,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,20,1,1,5000,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,100000,10,1,1,20,Not remote,10,1,0,1,0,0,0,0,0,1,0,0,0,0
United States,95000,5,1,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,75000,20,0,0,1000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,120000,6,1,1,10000,Not remote,9,0,0,0,1,0,0,0,0,1,0,0,1,0
United States,73000,9,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,55913.9784946237,3,0,1,10000,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United Kingdom,52500,11,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,45000,4,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,138004,17,0,0,10000,Remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,87000,6,0,1,20,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,1,0
United States,89000,3,0,1,1000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,1
United States,57000,1,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,160000,15,0,1,10000,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,80000,2,0,0,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,7,1,1,10000,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,1,0
United States,44000,4,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,127000,14,1,0,100,Remote,9,0,0,1,1,1,1,1,0,0,1,0,0,1
United States,72500,4,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,83000,2,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
Canada,62121.2121212121,20,0,1,500,Not remote,7,0,1,1,0,0,0,0,0,0,1,0,1,1
United States,130000,13,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,8163.26530612245,2,0,1,1000,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
India,44046.3955366319,3,1,1,100,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
Germany,59139.7849462366,4,1,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,38750,5,0,1,20,Not remote,5,0,1,1,0,0,1,0,0,0,1,0,1,1
United States,175000,19,1,0,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,135000,5,0,1,10000,Not remote,10,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,125000,7,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,119696.96969697,19,0,1,500,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,42500,9,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,59139.7849462366,4,0,0,20,Not remote,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,63440.8602150538,3,0,1,10000,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,140000,20,0,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,147000,20,0,1,10,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,38750,5,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,62878.7878787879,4,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,64000,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000,10,1,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,53750,10,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,62500,17,1,1,100,Not remote,8,0,0,0,0,0,0,1,0,0,1,0,0,1
United States,100000,12,1,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,68750,2,0,1,5000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
United States,105000,16,0,1,100,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,65000,5,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000,17,1,1,10000,Remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,82500,3,1,1,500,Not remote,9,0,0,1,0,1,0,0,0,0,1,1,1,1
United States,160000,20,1,1,1,Not remote,10,0,1,0,1,1,0,0,0,0,0,0,1,1
Germany,48387.0967741935,4,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,97000,10,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,100000,4,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000,2,0,1,500,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,88000,14,0,0,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62862.5,5,1,1,10,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,62000,2,0,1,20,Not remote,10,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,33000,1,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,36363.6363636364,4,1,1,20,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,52500,2,0,1,1000,Not remote,6,1,0,0,1,0,0,0,0,0,0,0,0,0
Canada,103787.878787879,20,0,1,500,Not remote,8,0,0,1,1,0,0,0,1,0,0,0,0,0
United States,125000,11,0,0,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,9,0,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,108000,4,0,1,10000,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,85000,18,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,102000,18,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,100000,2,0,1,10000,Not remote,9,0,0,1,1,0,1,0,0,0,0,0,0,1
United States,90000,14,0,0,5000,Not remote,7,0,0,1,1,0,0,0,0,0,0,0,0,0
Canada,113636.363636364,20,1,1,500,Not remote,9,0,1,0,0,1,0,0,0,0,1,0,1,1
United States,87500,2,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.0967741935,10,0,1,1,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,83000,3,1,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,120000,12,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,135000,5,1,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,110000,1,0,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,0,1,1,0
United States,130000,6,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,97000,10,0,0,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
India,24959.6241374248,10,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,139939,14,1,1,1000,Not remote,10,0,0,0,0,1,1,1,0,1,1,0,1,1
India,11745.7054764352,2,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,86375,17,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,62500,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53030.303030303,16,0,0,500,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,64516.1290322581,6,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,53763.4408602151,4,1,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,88000,16,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,152900,11,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,12000,9,1,0,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,104000,17,1,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,4301.0752688172,1,1,0,5000,Not remote,5,0,0,1,1,0,0,0,0,0,0,0,0,1
United States,155000,20,0,0,20,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
India,10277.4922918808,2,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,75000,4,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,68750,8,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62500,11,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,95000,7,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,17618.5582146528,5,0,0,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,32258.064516129,3,0,1,1000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
Germany,10322.5806451613,2,0,1,500,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,160000,20,0,0,100,Not remote,9,0,0,1,1,0,0,0,0,0,1,0,0,1
United States,95000,6,1,1,20,Not remote,8,0,1,1,0,0,0,0,0,0,1,0,1,1
Canada,93181.8181818182,8,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000,13,0,0,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,145000,18,1,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,72500,10,1,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,140000,8,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,110000,9,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000,7,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,150000,8,1,0,10000,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,0,1
India,3171.3404786375,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,65000,15,0,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,1,0,0,1
India,6166.49537512847,2,1,1,100,Not remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1
India,12039.3481133461,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000,1,0,0,10000,Not remote,6,0,0,0,1,0,0,0,0,0,1,0,0,1
India,5872.85273821759,3,1,1,100,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,0,0
Germany,51612.9032258064,7,0,0,20,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,100000,8,0,1,500,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,80000,2,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,70000,1,1,1,5000,Not remote,8,0,0,1,0,1,0,0,0,0,0,1,0,1
United States,172000,20,1,1,100,Remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
Canada,46969.696969697,3,0,1,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,79545.4545454545,14,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,52500,1,1,1,20,Not remote,10,1,0,0,0,1,0,0,0,1,0,0,0,1
Germany,51612.9032258064,8,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,50537.6344086021,16,0,1,10,Not remote,8,1,1,0,0,0,0,0,0,0,1,0,1,1
Germany,19354.8387096774,4,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,172300,20,1,1,10000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,150000,15,0,1,10000,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
India,1761.85582146528,1,1,1,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
India,13067.0973425341,3,0,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
India,4404.63955366319,1,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
